"","freq","word"
"7831",1,"победымировая"
"7832",1,"итдспектакльчеховэкспериментальный"
"7833",1,"экскурсииавторские18пешеходныетематические"
"7834",1,"16на"
"7835",1,"дняспектакльтеатр"
"7836",1,"итд18"
"7837",1,"танцыпотанцеватьзнания16занятия"
"7838",1,"18спектакльдень"
"7839",1,"патрикатеатр"
"7840",1,"16шекспирпремьераспектакльтеатр"
"7841",1,"16операспектакльджакомо"
"7842",1,"волшебство6спектакльбалеттеатр"
"7843",1,"итдчеховэкспериментальный"
"7844",1,"мартапремьераспектакльтеатр"
"7845",1,"морозпремьераспектакльдетские"
"7846",1,"спектаклидед"
"7847",1,"итдспектакльдетективдраматические"
"7848",1,"12подросткипремьерашкольникиспектакльмолодежныетеатр"
"7849",1,"16лопе"
"7850",1,"вегасредневековьекомедиитеатр"
"7851",1,"семьейпремьераспектакльдетские"
"7852",1,"12любовьспектакльмоноспектакльтеатр"
"7853",1,"итд16тематические"
"7854",1,"экскурсииавторскиетеатр"
"7855",1,"12как"
"7856",1,"12опереттадень"
"7857",1,"иллюстрациядизайнмастерклассы"
"7858",1,"16достоевскийдень"
"7859",1,"гогольмюзиклкомедии6детские"
"7860",1,"12водевилькомедиитеатр"
"7861",1,"детямспектакльтом"
"7862",1,"сойердетские"
"7863",1,"итдспектаклькуклыпушкинэкспериментальный"
"7864",1,"фламенко16спектакльтеатр"
"7865",1,"развлеченияакцииконкурсыfree18"
"7866",1,"марта16спектакльмоноспектакльтеатр"
"7867",1,"концертыметалпопмузыка16"
"7868",1,"итдбулгаков18драматические"
"7869",1,"16подросткидостоевскийтеатр"
"7870",1,"12мюзиклпремьерастимпанкоскар"
"7871",1,"уайльдспектакльдетские"
"7872",1,"мюзиклпремьера6школьникидетские"
"7873",1,"годамастерклассы"
"7874",1,"детямзнаниямалышидетскиевыходные"
"7875",1,"рукоделиеребенок"
"7876",1,"гоголь16театр"
"7877",1,"марта16комедииостровскийтеатр"
"7878",1,"итд18концертыдругое"
"7879",1,"16премьерапритчитеатр"
"7880",1,"гришковецспектакльтеатр"
"7881",1,"16ночьюспектакльтеатр"
"7882",1,"мартаспектакльшоутеатр"
"7883",1,"детяммюзиклтеатр"
"7884",1,"доброкукольныекуклыспектакльдетские"
"7885",1,"встречи6лекции"
"7886",1,"детейдетскиезнания"
"7887",1,"балетновогодние"
"7888",1,"спектакль8детские"
"7889",1,"спектакликонцерты6театр"
"7890",1,"друзьямикорпоративвесельеотметить"
"7891",1,"развлеченияэкскурсиипятница"
"7892",1,"12фарсспектаклькомедиитеатр"
"7893",1,"постановки16спектакльволшебствотеатр"
"7894",1,"6интерактивныевыставкиистория"
"7895",1,"60еспектакль16театр"
"7896",1,"гоголь12спектаклькомедиитеатр"
"7897",1,"детейспектакльлекции"
"7898",1,"событияакции18скидки"
"7899",1,"постановкиспектакль12горькийтеатр"
"7900",1,"отдыхскидкибатутные"
"7901",1,"скалолазаниеакцииспорт"
"7902",1,"победыфестивали"
"7903",1,"трудазнаниядень"
"7904",1,"фестивалиэкскурсии"
"7905",1,"событиядраматические"
"7906",1,"мартафото16выставкикуда"
"7907",1,"мюзиклспектакль18театр"
"7908",1,"итдспектакль16комедиимолодежные"
"7909",1,"комедииспектакль12мюзиклфарстеатр"
"7910",1,"постановкиспектакль16островскийтеатр"
"7911",1,"детямэкскурсииэкскурсии"
"7912",1,"малышикуклытематическиемарионеткидетские"
"7913",1,"театрдетектив12стимпанкмюзиклтеатр"
"7914",1,"концерты12шоутеатр"
"7915",1,"спектаклиспектакльновогодние"
"7916",1,"победыгод"
"7917",1,"спектаклиспектакль12концертымюзиклтеатр"
"7918",1,"детейзанятия"
"7919",1,"центрыдетскиетанцы"
"7920",1,"12оскар"
"7921",1,"уайльдспектаклькомедиитеатр"
"7922",1,"детямакциидетский"
"7923",1,"рожденияотметить"
"7924",1,"итдспектакльопереттакуда"
"7925",1,"малышиволшебстводраматические"
"7926",1,"спектакльспектакльновогодние"
"7927",1,"16тематическиеэкскурсии"
"7928",1,"итдспектакль16комедиишоу"
"7929",1,"спектаклимолодежныемультфильмымюзиклтеатр"
"7930",1,"мартакуклыспектакльдетские"
"7931",1,"положений16комедииспектакльсссртеатр"
"7932",1,"спектакли6кукольныесредневековьетеатр"
"7933",1,"россииакциискидкиэкскурсии"
"7934",1,"free16акциидоставка"
"7935",1,"6боулингакциискидкиигры"
"7936",1,"гоголь16спектаклькомедиитеатр"
"7937",1,"16премьераопераспектакльоскар"
"7938",1,"уайльдтеатр"
"7939",1,"мелодрама16спектакльалександр"
"7940",1,"итд16спектакльновогодние"
"7941",1,"спектакликомедии"
"7942",1,"победыfreeистория"
"7943",1,"оскар"
"7944",1,"уайльд6детские"
"7945",1,"16достоевскийспектакльмолодежныедраматические"
"7946",1,"итдсоциальная"
"7947",1,"постановкиженщинатеатр"
"7948",1,"детямбатутные"
"7949",1,"личностипраздник"
"7950",1,"победывыставкиfree"
"7951",1,"трудафотособытиядень"
"7952",1,"развлеченияфотособытия"
"7953",1,"событияс"
"7954",1,"фотоссесияромантичные"
"7955",1,"ярмаркицветыпродукты"
"7956",1,"16островскийспектакльтеатр"
"7957",1,"детейотметить"
"7958",1,"развлечения12акцииигрыдетям"
"7959",1,"рожденияквесты"
"7960",1,"рождениялазертагигры"
"7961",1,"фотоfreeвыставкидень"
"7962",1,"постановкиспектакльсатиратеатр"
"7963",1,"спектакли16драматические"
"7964",1,"игрыакции16скидки"
"7965",1,"freeгод"
"7966",1,"малышиспектакльдетские"
"7967",1,"свиданиеспектакльмелодрамашоу"
"7968",1,"комедииспектакль18женщинафарстеатр"
"7969",1,"волшебствоспектакльэкспериментальный"
"7970",1,"операспектакль12романтичные"
"7971",1,"12модавыставкиодежда"
"7972",1,"вырыпаевкуда"
"7973",1,"космонавтикиархитектура"
"7974",1,"помощьгорькийтеатр"
"7975",1,"семьейсоциальная"
"7976",1,"водевилькомедииспектакль12мюзиклтеатр"
"7977",1,"музыкаконцертыклассическаятеатр"
"7978",1,"опера12хоровая"
"7979",1,"итдспектакль18комедиимолодежные"
"7980",1,"16комедииспектакльшоумюзиклтеатр"
"7981",1,"ярмаркицветывыставкипродукты"
"7982",1,"12мотоциклыавторскиетематическиеэкскурсии"
"7983",1,"положений16комедиикуда"
"7984",1,"16химиязнанияподросткигуманитарные"
"7985",1,"6фотовыставкидень"
"7986",1,"16спектакльрокабилликонцертышоукаверытеатр"
"7987",1,"графикаfreeвыставкидень"
"7988",1,"победы6"
"7989",1,"рокнролла18история"
"7990",1,"иллюстрацияакциискидкизнания"
"7991",1,"графикалучшее"
"7992",1,"маевыставкидень"
"7993",1,"победы18"
"7994",1,"наукианглийскийфизикаязыкиточные"
"7995",1,"детямзнаниянаучное"
"7996",1,"знания18скидкиакцииискусстворисунок"
"7997",1,"16выставкискульптура"
"7998",1,"графикавыставки18скульптура"
"7999",1,"добродетский"
"8000",1,"рождения6детские"
"8001",1,"экологиикино"
"8002",1,"победыдетскиеистория"
"8003",1,"космонавтикивыставкиистория"
"8004",1,"наукадень"
"8005",1,"водныеакциипо"
"8006",1,"каналамскидки"
"8007",1,"городаодежда"
"8008",1,"графикадень"
"8009",1,"изделияархитектура"
"8010",1,"победыприкладное"
"8011",1,"городаистория"
"8012",1,"искусствовыставкидень"
"8013",1,"магазинымодашоппингскидки"
"8014",1,"распродажимодные"
"8015",1,"рожденияэкскурсиидетские"
"8016",1,"прочееинтерактивныевыставкиистория"
"8017",1,"графикаиконывыставки6"
"8018",1,"подарокновогодние"
"8019",1,"маеконцертывечеринки"
"8020",1,"музыка18лучшее"
"8021",1,"трудаэлектронная"
"8022",1,"труда12рэп"
"8023",1,"отдыхконькикуда"
"8024",1,"праздник6игры"
"8025",1,"развлеченияакциидетский"
"8026",1,"2017freeгородскиеopen"
"8027",1,"фестивалиновый"
"8028",1,"обзорныетематическиепешеходныеэкскурсиипрогулка"
"8029",1,"россиивсей"
"8030",1,"семьейэкскурсии6автобусныевыходные"
"8031",1,"6попмузыкарегги"
"8032",1,"самообразованиеакции6знанияfreeкитайобразованиеязыки"
"8033",1,"рокнроллконцерты6классическая"
"8034",1,"квалификациизнаниябесплатно18личные"
"8035",1,"иллюстрациякуда"
"8036",1,"друзьями8квестыигры"
"8037",1,"развлеченияинтересноедетские"
"8038",1,"графикапрочееприкладное"
"8039",1,"фитнес16спорт"
"8040",1,"концертытанцевальнаяшоу"
"8041",1,"блюзпопмузыка12электронная"
"8042",1,"искусство12интерактивные"
"8043",1,"итдконцертыперфомансэкспериментальный"
"8044",1,"12индиэлектронная"
"8045",1,"наукаакциивыставкискидкиновые"
"8046",1,"обзорныеспорт"
"8047",1,"отдыхэкскурсииромантика"
"8048",1,"развлеченияинтересное18экстрим"
"8049",1,"обзорные16экскурсии"
"8050",1,"обзорныеэкскурсииромантика"
"8051",1,"развлеченияакцииинтересное18полет"
"8052",1,"18полет"
"8053",1,"самолетеэкстримспорт"
"8054",1,"вертолете12романтика"
"8055",1,"выставкиавтомото6фестивали"
"8056",1,"вечеринки12freeпрезентации"
"8057",1,"12ночьюэкскурсииромантика"
"8058",1,"развлеченияакцииночныеразноеночьполет"
"8059",1,"12шоугородскиетеатруличные"
"8060",1,"итдночь"
"8061",1,"вертолетеромантичные"
"8062",1,"друзьямиэкскурсииромантика"
"8063",1,"развлеченияакцииполет"
"8064",1,"12концертыиндимировая"
"8065",1,"16искусствомузыкафестивали"
"8066",1,"девушкойинтересноеспектакльтеатр"
"8067",1,"искусствовыходные16шекспирс"
"8068",1,"апрелятворческие"
"8069",1,"вечера18стендап"
"8070",1,"стэндап1"
"8071",1,"выставкивыходныеинтересноевыставкитехнологииновые"
"8072",1,"искусствотворчество"
"8073",1,"технологиисовременное"
"8074",1,"искусствобарокко"
"8075",1,"выставкивыставкиэтно"
"8076",1,"изделияскульптураэтновыставкиприкладное"
"8077",1,"выставкибронзаприкладное"
"8078",1,"искусствоинди"
"8079",1,"setфотособытия"
"8080",1,"развлеченияигрыакции"
"8081",1,"акцииhandmad"
"8082",1,"развлеченияакциикино"
"8083",1,"спектакльзанятия"
"8084",1,"праздникипешеходныеэкскурсии"
"8085",1,"панкконцерты"
"8086",1,"спектаклиярмарки"
"8087",1,"рокнроллbeatlesконцерты"
"8088",1,"моданочь"
"8089",1,"фестивалибалеттеатр"
"8090",1,"велособытиямодалето"
"8091",1,"фестивалиразноелетоспорт"
"8092",1,"ярмаркилето"
"8093",1,"вечеринкиtechno"
"8094",1,"отдыхрэп"
"8095",1,"акциипраздники"
"8096",1,"акциидни"
"8097",1,"музыкавечеринкиночьконцерты"
"8098",1,"концертыпанкфестивали"
"8099",1,"вечеринкиконцертырэп"
"8100",1,"вечеринкиконцертыфестивали"
"8101",1,"вечеринкиконцертыальтернатива"
"8102",1,"акварельзнания"
"8103",1,"вечеринкиночью"
"8104",1,"гуляньяфейерверк9"
"8105",1,"концертынародные"
"8106",1,"маяпраздники"
"8107",1,"велособытияспектакльтеатр"
"8108",1,"знаниядни"
"8109",1,"рокнроллконцертыбалы"
"8110",1,"вечерамировая"
"8111",1,"стэндаптеатр"
"8112",1,"языкизнаниядни"
"8113",1,"скидкивелособытия"
"8114",1,"weekзнания"
"8115",1,"фестивалиночью"
"8116",1,"девушкойтанцевальнаяконцерты"
"8117",1,"setэлектронная"
"8118",1,"концертыdj"
"8119",1,"развлечениямодашоу"
"8120",1,"ночьпсиходеликакино"
"8121",1,"музыкавечеринкиtechnoконцерты"
"8122",1,"вечеринкилето"
"8123",1,"houseмузыкаэлектронная"
"8124",1,"попмузыкаклассическаяджаз"
"8125",1,"фестивалипраздникимороженое"
"8126",1,"weekloui"
"8127",1,"подарокразноеполет"
"8128",1,"самолетеспорт"
"8129",1,"перфоманспраздникиночьтеатр"
"8130",1,"ярмаркиhandmadeдетские"
"8131",1,"qrкодвыставки"
"8132",1,"итдлето"
"8133",1,"другоеметалконцерты"
"8134",1,"знания60е"
"8135",1,"концертыметалфестивали"
"8136",1,"вечеринкиконцертыметалфестивали"
"8137",1,"концертыиндиэлектронная"
"8138",1,"фестивалимодареконструкция"
"8139",1,"отдыхроупджампинг"
"8140",1,"разноеcовременные"
"8141",1,"художникиконцерты"
"8142",1,"панкрусский"
"8143",1,"альтернативаметалконцерты"
"8144",1,"другоеметалджаз"
"8145",1,"рокэпатаж"
"8146",1,"вечеринкиbeatl"
"8147",1,"эпатажтворческие"
"8148",1,"семьейпраздники"
"8149",1,"концертыtechnoночью"
"8150",1,"девушкойконцертыпопмузыка"
"8151",1,"set"
"8152",1,"выставкизнанияэкскурсии"
"8153",1,"девушкойзнания"
"8154",1,"рокнроллконцертыэпатажэлектронная"
"8155",1,"развлеченияшоузанятия"
"8156",1,"экскурсииквестыигрыигры"
"8157",1,"итдшоуперфоманс"
"8158",1,"перфомансразноетеатр"
"8159",1,"фестивалиакции"
"8160",1,"handmadeэкскурсии"
"8161",1,"скаместа"
"8162",1,"фолкпопмузыкарегги"
"8163",1,"знанияязыкикино"
"8164",1,"перфомансконцертытеатр"
"8165",1,"ярмаркиакцииhandmad"
"8166",1,"итдopen"
"8167",1,"концертыпсиходеликаиндирэп"
"8168",1,"cубботникпраздники"
"8169",1,"модаhandmad"
"8170",1,"вечеринкиночьэкскурсииавтобусные"
"8171",1,"googleзнания"
"8172",1,"отдыхквестыигры"
"8173",1,"квестыакции"
"8174",1,"фестивалиiphoneopen"
"8175",1,"развлеченияклассическая"
"8176",1,"фестивалимодаaurora"
"8177",1,"йогазнания"
"8178",1,"концертыtechno"
"8179",1,"фестивалиреконструкцияпраздники"
"8180",1,"ночьпраздники"
"8181",1,"выставкиконцерты"
"8182",1,"граффитипраздники"
"8183",1,"акварельвыставки"
"8184",1,"фестивалиxbox"
"8185",1,"экскурсиипешеходныезнания"
"8186",1,"вечеринкиконцертыэпатажэлектронная"
"8187",1,"cериалыромантика"
"8188",1,"праздникилето"
"8189",1,"разноепешеходныеромантика"
"8190",1,"знанияhouseмузыказанятия"
"8191",1,"фестивалиграффити"
"8192",1,"граффитиромантика"
"8193",1,"бабл"
"8194",1,"тиакции"
"8195",1,"акциипраздникивыставкиромантика"
"8196",1,"ночьюфлешмобы"
"8197",1,"знанияспорт"
"8198",1,"стритартвыставки"
"8199",1,"велособытияразноеспорт"
"8200",1,"экскурсиипешеходныеспектакльтеатр"
"8201",1,"скидкиярмарки"
"8202",1,"разноеспектакльтеатр"
"8203",1,"девушкойзанятия"
"8204",1,"разноеакцииконцертыдетские"
"8205",1,"фестивалиакцииконцертыдетские"
"8206",1,"знаниякино"
"8207",1,"игрывыставкиигры"
"8208",1,"знанияскидкикино"
"8209",1,"развлеченияграффити"
"8210",1,"отдыхконцертыдетские"
"8211",1,"разноезнаниязанятия"
"8212",1,"акцииконцерты"
"8213",1,"ярмаркивелособытияспорт"
"8214",1,"фестивалифотособытиявыставки"
"8215",1,"ночьюквесты"
"8216",1,"фестивалиtechno"
"8217",1,"picnicпраздники"
"8218",1,"разноезнанияhandmad"
"8219",1,"выставкиразное"
"8220",1,"концертыtechnoмировая"
"8221",1,"picnicлетопраздники"
"8222",1,"велособытияигрыигры"
"8223",1,"sensationфлешмобы"
"8224",1,"январяинтерактивныевыставкидетские"
"8225",1,"музыкаконцерты18эмбиентэлектроника"
"8226",1,"рокнролл18индиавторская"
"8227",1,"победыджаз"
"8228",1,"каверыдругоерок"
"8229",1,"вечеринки18попмузыкадругое"
"8230",1,"рокнроллкаверырегги"
"8231",1,"рокнроллкаверыклассическаяпопмузыка18концерты"
"8232",1,"фолкклассика"
"8233",1,"развлеченияпопмузыка18концертыдругое"
"8234",1,"музыкаэлектроникапострокмировая"
"8235",1,"вечерагитарная"
"8236",1,"рокнроллконцерты16альтернативадругое"
"8237",1,"рокнроллконцерты14попмузыкаальтернатива"
"8238",1,"рокнроллметалкаверы18концертытяжелый"
"8239",1,"рокнролл18вечеринкидругое"
"8240",1,"12знания"
"8241",1,"концертыпопмузыка14инди"
"8242",1,"музыкаэлектроникадругое"
"8243",1,"18концертыпанкэлектроникаэлектронная"
"8244",1,"развлечения6шоуклассическая"
"8245",1,"рокнроллконцертыметал16другое"
"8246",1,"графикадетскиевыставки"
"8247",1,"80х18другое"
"8248",1,"рокнроллвечеринкипопмузыкадискотека"
"8249",1,"18концертыпопмузыкамировая"
"8250",1,"концертысовременные"
"8251",1,"поэтыдругое"
"8252",1,"вечеринкитанцевальнаяпотанцевать16"
"8253",1,"выставкифотособытия6модавыставкиfree"
"8254",1,"птицывыставкиfree"
"8255",1,"семьейфотособытияинтересноеживотные"
"8256",1,"фотоживотныевыходныевсей"
"8257",1,"детейинтересноедетские"
"8258",1,"детямкосмосвыставкидетскиеинтерактивные"
"8259",1,"интересноенаукапостоянные"
"8260",1,"выставки24"
"8261",1,"технологииfreeпостоянные"
"8262",1,"часановые"
"8263",1,"выставкиретровыставкиинтерактивныеморской"
"8264",1,"искусствокуклыпостоянные"
"8265",1,"фототрадициивыставкипостоянные"
"8266",1,"выставкивсей"
"8267",1,"выставки6постоянные"
"8268",1,"12постоянные"
"8269",1,"выставкивыставкифотособытия"
"8270",1,"путешествияживотные"
"8271",1,"наукавыставкипостоянные"
"8272",1,"путешествиявыставкииндиятрадициипостоянные"
"8273",1,"путешествиявыставкитрадициипостоянные"
"8274",1,"выставкибронзаэтновыставки"
"8275",1,"путешествиявыставкияпонияпостоянные"
"8276",1,"выставки12репортажная"
"8277",1,"сссрпостоянные"
"8278",1,"фотографияистория"
"8279",1,"фестивалипраздникигородские"
"8280",1,"автомотовыставкипостоянные"
"8281",1,"искусствомодашоу"
"8282",1,"косплейсобытия"
"8283",1,"модааниме"
"8284",1,"презентациизнаниягородскиеодежда"
"8285",1,"фестивали12прикладное"
"8286",1,"детямпрочеедетскиевыставкиживотные"
"8287",1,"детейдетскиелеговыставки"
"8288",1,"16выставкипостоянные"
"8289",1,"искусствоfreeвыставкипостоянные"
"8290",1,"кошкипостоянные"
"8291",1,"выставкискульптураcовременные"
"8292",1,"цветывыставкипостоянные"
"8293",1,"искусствовыставкиорнаментыпостоянные"
"8294",1,"выставкивыставкибытистория"
"8295",1,"волшебствопостоянные"
"8296",1,"выставкисюрреализмдетствовыставкивыходные"
"8297",1,"выставкибронза"
"8298",1,"искусствомодавыставкипостоянные"
"8299",1,"выставкигравюра"
"8300",1,"графикапетр"
"8301",1,"первыйвыставкипостоянные"
"8302",1,"искусствоиндиявыставкипостоянные"
"8303",1,"средневековьеприкладное"
"8304",1,"иконыприкладное"
"8305",1,"прочеесредневековьеприкладное"
"8306",1,"искусствовитраживыставкипостоянные"
"8307",1,"выставкивыставкиприкладное"
"8308",1,"искусствобыт"
"8309",1,"войнапостоянные"
"8310",1,"выставкипрочееархитектура"
"8311",1,"выставкиоружиераритетыпрочеевыставкиприкладное"
"8312",1,"личностичеловеклегенда"
"8313",1,"маеконцертырегги"
"8314",1,"16премьераспектакльабсурдтеатр"
"8315",1,"итд16фарсспектаклькомедии"
"8316",1,"итд16операспектакльфарс"
"8317",1,"гоголь16спектакльтеатр"
"8318",1,"итдспектакльмолодежныеселфиэкспериментальный"
"8319",1,"премьераспектакльмолодежныетеатр"
"8320",1,"скидки6аквапаркиакции"
"8321",1,"8спорт"
"8322",1,"отдыхакциискалолазаниепрочеескидки"
"8323",1,"концертыfree6классическаяблаготворительность"
"8324",1,"историяпраздник"
"8325",1,"трудазнания16"
"8326",1,"искусство16мюзиклспектакльмолодежныетеатр"
"8327",1,"итдспектакльфарс18экспериментальный"
"8328",1,"16достоевскийспектакльмолодежныетеатр"
"8329",1,"друзьямивечеромдобро18free"
"8330",1,"фестивалимода12этно"
"8331",1,"блюзклассическаяконцертыдругое"
"8332",1,"18концертыпанкальтернатива"
"8333",1,"блюзтрешрэп"
"8334",1,"free12распродажа"
"8335",1,"графикаживотныеfree"
"8336",1,"12классическаяспектакльмоноспектакльмировая"
"8337",1,"фолкавторскаяпопмузыкаконцертытеатр"
"8338",1,"экскурсииавторскиепешеходные12тематические"
"8339",1,"атлетикаfreeфлешмобы"
"8340",1,"традициирелигиозная"
"8341",1,"театры6спектакльдетские"
"8342",1,"итдспектакльдень"
"8343",1,"фестивализнания12"
"8344",1,"театрмузыкальные"
"8345",1,"итальянскийанглийскийзнаниявыставкиfreeязыкифранцузский"
"8346",1,"акциифестивали"
"8347",1,"встречиблаготворительные"
"8348",1,"детямв"
"8349",1,"мирезнаниятрадициидетские"
"8350",1,"детьмивыходныегородскиевсей"
"8351",1,"отдых6праздник"
"8352",1,"интересноеfreeтрадициивыходныедни"
"8353",1,"выходныерукоделиеэкскурсиитематическиемастерклассы"
"8354",1,"детямзнаниядобродетскиеблаготворительность"
"8355",1,"экспортигрырукоделиетанцыигры"
"8356",1,"квестывыставкиинтерактивные"
"8357",1,"скидки6аэротрубаакцииспорт"
"8358",1,"18скидкиаквапаркибассейны"
"8359",1,"фестивали18праздник"
"8360",1,"детейкосмосзнанияfreeдетскиеярмарки"
"8361",1,"технологиипрочее"
"8362",1,"детейцветы"
"8363",1,"обзорныеэкскурсииакциитематические6авторскиеавтобусные"
"8364",1,"18скидкиакциитиры"
"8365",1,"скидки16картингакции"
"8366",1,"вечеринкитанцевальнаяfreeночь18"
"8367",1,"поэты16"
"8368",1,"фестивалисовременные"
"8369",1,"девушкойвечеромпострок18концертыдругое"
"8370",1,"друзьямииндис"
"8371",1,"минимализмс"
"8372",1,"блюз18праздник"
"8373",1,"блюзмюзиклтеатр"
"8374",1,"блюзпраздник"
"8375",1,"труда12"
"8376",1,"16премьерасеребряный"
"8377",1,"векспектакльтеатр"
"8378",1,"воздухеэкскурсиинеформальные"
"8379",1,"местатематическиепешеходныеавторские"
"8380",1,"обзорные16на"
"8381",1,"экспорт6архитектура"
"8382",1,"искусствоиндиинтересноевыставкисовременное"
"8383",1,"встречигородские21фестивали"
"8384",1,"18концертыукулелеиндимировая"
"8385",1,"встречи8праздник"
"8386",1,"интересаммультипликациякино"
"8387",1,"трудаклубы"
"8388",1,"итдпремьераспектакльдетские"
"8389",1,"кэроллтеатр"
"8390",1,"итдпушкиндетские"
"8391",1,"искусствогородскиепраздник"
"8392",1,"отдыхмедитациийогазнанияспортличные"
"8393",1,"пасхаистория"
"8394",1,"фестиваливкусно"
"8395",1,"фестивалиfreeзнаниякулинария"
"8396",1,"дверейвыставкиfreeкошкиблаготворительность"
"8397",1,"собакиживотныеакции6дни"
"8398",1,"деньяндекс"
"8399",1,"фестивалиfreeкулинария"
"8400",1,"экспортгородскиегастрономические"
"8401",1,"рокнроллконцерты16праздник"
"8402",1,"16праздник"
"8403",1,"трудаиндипопмузыкаавторскаяконцерты"
"8404",1,"блюзконцертыпанк18"
"8405",1,"рокнроллконцерты18гитарная"
"8406",1,"итд12спектакльмолодежныемюзикл"
"8407",1,"итд12спектаклькомедиилев"
"8408",1,"концерты6скрипкапопмузыкаклассическая"
"8409",1,"детямдругое"
"8410",1,"фолкконцертыальтернатива"
"8411",1,"медитациийога18"
"8412",1,"музыкаэмбиент18концертыальтернативаорганная"
"8413",1,"концертыпопмузыкакомедиишоу12"
"8414",1,"12искусствоэкскурсиитематическиезнанияавторскиеистория"
"8415",1,"маебалы"
"8416",1,"трудадетские"
"8417",1,"графикаиконывыставки"
"8418",1,"традициикартины"
"8419",1,"интересамэкособытияестественные"
"8420",1,"семьейэкстремальный"
"8421",1,"спортакцииспорт"
"8422",1,"маеfreeфлешмобы"
"8423",1,"трудафлешмобы"
"8424",1,"маегородскиефлешмобы"
"8425",1,"рокнролллатино16регги"
"8426",1,"трудаинди16"
"8427",1,"блюзпопмузыка18другое"
"8428",1,"вечеринкипанкджаз"
"8429",1,"выходныетеатр"
"8430",1,"итдспектаклькуклы18кукольныеэкспериментальный"
"8431",1,"12шоуцирковые"
"8432",1,"рокконцертыпраздник"
"8433",1,"16презентации"
"8434",1,"интересамвстречи16знания"
"8435",1,"freeвстречипсихологияличные"
"8436",1,"freeвечеринкивесельепотанцевать18"
"8437",1,"рокнроллпопмузыкаконцертыэлектроника"
"8438",1,"freeкаверыдругоевечеринки18"
"8439",1,"16спектакльмелодрамакомедиитеатр"
"8440",1,"андерсенкукольныетеатр"
"8441",1,"премьеракуклыспектакль18ганс"
"8442",1,"спектакльбалет18театр"
"8443",1,"графикавстречивыставкиfree"
"8444",1,"блюзконцертыfreeинди"
"8445",1,"рокнроллметал18джаз"
"8446",1,"графикафотособытияцветыобществофотовыставки"
"8447",1,"16freeпанкрок"
"8448",1,"freeакцииурфин"
"8449",1,"знания18игры"
"8450",1,"психологиязнаниядизайнfree"
"8451",1,"freeзнанияфотографиядизайн"
"8452",1,"фолкальтернатива18электронная"
"8453",1,"индидругое18джаз"
"8454",1,"постановки16спектакльэкзистенциятеатр"
"8455",1,"марта16комедиикуда"
"8456",1,"марталюбовьопераспектакльтеатр"
"8457",1,"рокблаготворительностьфестивали"
"8458",1,"интересамзнания16психологияпарфюмерия"
"8459",1,"каткиспорт"
"8460",1,"высшееповышение"
"8461",1,"квалификации16встречизнания"
"8462",1,"12английскийязыкизнания"
"8463",1,"малышиподросткидраматические"
"8464",1,"семьейинтересноедетские"
"8465",1,"фестивалидетскиетеатрдошкольникишкольникитеатр"
"8466",1,"16встречиискусство"
"8467",1,"детейинтерактивныевыставкидетскиедетские"
"8468",1,"музыкадругоеконцерты6бароккоклассическая"
"8469",1,"16встречидни"
"8470",1,"ска12альтернативаджаз"
"8471",1,"16другоеэмбиентконцерты"
"8472",1,"прочееfreeтеннисспорт"
"8473",1,"6драматические"
"8474",1,"free18рэп"
"8475",1,"графикавыставкиабстрактное"
"8476",1,"искусствосовременное"
"8477",1,"искусство12встречиискусствовыставки"
"8478",1,"событиязнаниясовременное"
"8479",1,"игрыгородские"
"8480",1,"театр6фестивали"
"8481",1,"развлеченияроллердромыпаркидетские"
"8482",1,"встречивыставки"
"8483",1,"скаконцертыfree"
"8484",1,"каникулызнаниятематическиеэкскурсиидетскиерукоделие"
"8485",1,"фотографиявстречиfreeзнания"
"8486",1,"экспорт16городскиекинофестиваликинофестивали"
"8487",1,"экспортдетскиевыходные"
"8488",1,"рокнроллконцертыплакат"
"8489",1,"итальянскийанглийский6детские"
"8490",1,"каникулывыставкиновые"
"8491",1,"экспортшоудетские"
"8492",1,"рокнроллпанкиндимузыкафестивали"
"8493",1,"фотоволшебствовыставки"
"8494",1,"блюзконцерты12благотворительность"
"8495",1,"фестивалиfreeзнанияискусство"
"8496",1,"фестивалипрезентациизнаниявыставкибудущеевидеоарт"
"8497",1,"экспортискусствомузыкафестивали"
"8498",1,"фестивалипрезентациивыставкиfree"
"8499",1,"вечеринкипотанцеватьвесельевкусноакции18"
"8500",1,"freeразноефутболспорт"
"8501",1,"пасхапраздникигородскиеopen"
"8502",1,"фестивали18праздники"
"8503",1,"фестивалиночью16кино"
"8504",1,"друзьямигородскиеэлектронная"
"8505",1,"зоны18концертылазерное"
"8506",1,"ночьювесельевыходныес"
"8507",1,"фестивалиигровые"
"8508",1,"итд6спектакльбалеткомедии"
"8509",1,"патрика16комедиитеатр"
"8510",1,"вакансиипрочееукрашения"
"8511",1,"графикабизнес"
"8512",1,"опера16театрмузыкафестивали"
"8513",1,"фестивалиспортfreeэкстрим"
"8514",1,"графикаскульптураукрашения"
"8515",1,"магазиныкартины"
"8516",1,"родителейдетскиепсихологияличные"
"8517",1,"фестивали16знаниядизайнгородские"
"8518",1,"панк18индиконцерты"
"8519",1,"фестиваливыставкибродскийистория"
"8520",1,"рокнролл18концертыкаверыfreeджаз"
"8521",1,"девушкоймероприятия"
"8522",1,"паркахромантичные"
"8523",1,"развлеченияшоуfree"
"8524",1,"семьейлетодетские"
"8525",1,"фестиваливкусноfree"
